	RBP_flag	seqSVM_score	seqDNN_score	BLAST_SeqOnly_score	PPI_score	PIA_score	y_ture	ProteinBERT_score	SVM_SeqOnly_NoSS_score	DNN_SeqOnly_NoSS_score
Q7RTT5	0	0.924515309722802	0.17782642	0.0327868852459016	0.1620498064616748	0.2187948011171108	0.0	0.1011067	0.9155893760026388	0.012746077
Q9UQC1	0	0.9333210002662568	0.21112692	0.1904761904761904	0.3567326165873453	0.3851681373259572	0.0	0.33360767	0.9124182343673896	0.95257586
A2A3K4	0	0.8478955567326002	0.030275753	0.0449438202247191	0.3340665319343535	0.2210115262874796	0.0	0.30927545	0.6108095450338594	0.05206286
P12109	0	0.8256453968211249	0.77780527	0.0162162162162162	0.2631963585783864	0.2440538434566218	0.0	0.015787214	0.7082101439361264	0.7729429
Q12974	0	0.8603584590671483	0.0212222639999999	0.0158730158730158	0.2502602288214203	0.1796704085992325	0.0	0.21438843	0.6986398327415322	0.06897265
P29372	1	0.3794483518501005	0.12929066	0.1	0.831986031227943	0.6663057211997633	1.0	0.05258411	0.6737239614076876	0.14591551
Q5PXD5	0	0.1432639026561931	0.006813286	0.054054054054054	0.1947354680925333	0.2867501241421504	0.0	0.025380522	0.2691361008747959	0.0056480459999999
Q9P225	0	0.2289016255447037	0.7755858	0.0754716981132075	0.5	0.1835896141145616	0.0	0.18134329	0.3935589747522368	0.8209639999999999
P35318	0	0.3577809159702187	0.028110676	0.0	0.1128795610800038	0.0475702287381705	0.0	0.04951781	0.4899725521615858	0.040722765
P08700	0	0.0646681137053033	0.013864261	0.0	0.1862742606156798	0.0795839877614789	0.0	0.0028119683	0.0930445678892318	0.14591551
Q9Y6D5	1	0.3683173857583616	0.79208636	0.0434782608695652	0.6603912270342047	0.6919478715788621	1.0	0.32723895	0.7837699436986048	0.14591551
Q8TAM6	0	0.57394667042577	0.016592104	0.5714285714285714	0.1423419488419825	0.1848304626753988	0.0	0.07545993	0.6202439132174332	0.02267676
Q8TAM4	0	0.093247140893421	0.20116042	0.2727272727272727	0.1265576553542803	0.1351006606747117	0.0	0.13512474	0.1910665322646254	0.049238984
Q9BZD4	0	0.4603446353804395	0.09732255	0.0357142857142857	0.4555011159614997	0.6434141694184641	0.0	0.060122967	0.394563852561714	0.020892719
O95180	0	0.2296177719538541	0.1210059999999999	0.0025252525252525	0.5199940307323667	0.3149044689989089	0.0	0.005420327	0.5	0.14591551
Q13477	0	0.0032202972369327	0.004022448	0.0625	0.9337690794734324	0.913130542763756	0.0	0.0079366565	0.0411213175764044	0.0047393055
O95900	1	0.5716393299340313	0.016675826	0.1428571428571428	0.9188395452959394	0.9218954550608816	1.0	0.6379676	0.4461183650237573	0.14591551
P51164	0	0.3229633905500964	0.060863182	0.1	0.2189342428973485	0.1879410655912064	0.0	0.06477979	0.3623807120431987	0.010809202
Q8TB61	0	0.0030972699039391	0.010985813	0.0	0.0738447563748751	0.0474163390294828	0.0	0.030313343	0.0170208252706649	0.019754674
Q8N139	0	0.1179096840661922	0.1622605	0.0214285714285714	0.1192749695301816	0.2582750469165133	0.0	0.06265348	0.3521835539720076	0.41958275
Q6PI26	1	0.2910218095075709	0.048517033	0.0	0.5645494761192085	0.8968794255248442	1.0	0.1307393	0.6050911946346775	0.14591551
Q8WXT5	0	0.1220770702083288	0.006967493	0.02	0.178650494803663	0.0453400977882665	0.0	0.04838583	0.388935774140698	0.0040877959999999
P22003	0	0.1492367854315225	0.021888835	0.0	0.1225098135254285	0.0711846710500901	0.0	0.0032047927	0.2352497627328499	0.030523749
Q00604	0	0.0203265947651613	0.0033166728	0.0	0.2834211885622571	0.1849748030445476	0.0	0.008401096	0.0175480678888343	0.14591551
O95684	1	0.160810161314908	0.8686956	0.0	0.5261288621271308	0.5218934013649047	1.0	0.44106948	0.5	0.94309473
F8VY35	1	0.6877719888495498	0.15763798	0.0606060606060606	0.2422621371547316	0.3494626349610448	1.0	0.854036	0.7750414555979922	0.5338116
Q8IY49	0	0.0167815953255613	0.38031396	0.0	0.1141105139420917	0.102009564425045	0.0	0.06713569	0.0267102146627488	0.09586431
P45973	1	0.7581900374743082	0.016469806	0.2258064516129032	0.6927975083298504	0.7512941756545117	1.0	0.5676325	0.6447909175993629	0.14591551
Q96I13	0	0.2471140311891242	0.33121157	0.0	0.1675080990680921	0.2294908432778243	0.0	0.15338099	0.4467774007287861	0.01255658
Q569H4	0	0.6368763863307263	0.07756733	0.1052631578947368	0.3347412707398083	0.1668243927862984	0.0	0.13647512	0.5647627875428294	0.092248656
Q9NR50	1	0.760352025169564	0.87941587	0.0833333333333333	0.8237894697474184	0.8613495950465622	1.0	0.13452873	0.5421324242666175	0.87822753
P61221	1	0.9753672679348498	0.415328	0.0496894409937888	0.8262231757359215	0.9480267724825262	1.0	0.09592712	0.9282986628415087	0.8747101
Q96KS9	0	0.0163983783182404	0.0085713159999999	0.0	0.3582918852169349	0.2123843628032791	0.0	0.012023032	0.076933566965504	0.012488548
A0A024R0L9	0	0.0583239299839653	0.0028974334999999	0.0022522522522522	0.1111353559034043	0.112136111505917	0.0	0.042067558	0.0300978455962953	0.14591551
Q8TDC0	0	0.3580243944108566	0.0078192909999999	0.0	0.2429419877292692	0.1156265005837875	0.0	0.16295558	0.4531663482750901	0.14591551
Q9UBH6	0	0.191663005294314	0.059895452	0.2	0.5831653201508142	0.2553781297191116	0.0	0.11348948	0.1448013448719211	0.14446004
Q15063	0	0.7781368172331462	0.81136644	0.0	0.5955398435454619	0.4284814144084428	0.0	0.52490467	0.7015258130749332	0.80445474
Q5FWF4	0	0.7042631216690945	0.8717719	0.1111111111111111	0.477623144654826	0.6659707458183985	0.0	0.51455754	0.8777746229841779	0.7006279000000001
Q8NBS9	1	0.8097921598910751	0.98298603	0.2336448598130841	0.6262070137258144	0.7293597452866083	1.0	0.8808377000000001	0.4246377283526155	0.8858004
Q8IXM7	0	0.23129482278513	0.0065638013	0.2	0.1758586878371432	0.0946225527537876	0.0	0.0756419	0.1578888955684562	0.06746414
Q96PU9	0	0.4308742407496832	0.019010916	0.1538461538461538	0.1676683544519243	0.0301701725135387	0.0	0.11261752	0.538587963073823	0.106710084
O75069	0	0.2260922366649257	0.54726297	0.074074074074074	0.2369538432187845	0.1553551781086093	0.0	0.100318104	0.5815360291582085	0.0052494286
Q96BF3	0	0.0749030810238642	0.0019794651	0.0408163265306122	0.1868411289555661	0.2054538741648045	0.0	0.00988698	0.0620880631211146	0.0034474814
P13639	1	0.9387846421682912	0.9183311	0.6	0.8945083160110409	0.9775321610605736	1.0	0.91002476	0.9261835900520426	0.29758963
Q9H3F6	0	0.5101965124040002	0.040196374	0.03125	0.6126103174962679	0.6835813214352368	0.0	0.21128497	0.3909458067480573	0.118210174
P48751	0	0.583205013893414	0.13169686	0.0	0.1026530536349722	0.0426767344899968	0.0	0.11646095	0.4671623023288895	0.0051632909999999
Q9Y266	1	0.8310740980246542	0.0274274679999999	0.0714285714285714	0.8197018109399558	0.8885087865439215	1.0	0.8444334000000001	0.7677704419586759	0.3683889999999999
Q9Y262	1	0.7733771652432185	0.9424965	0.0	0.9580004994195356	0.993260024754772	1.0	0.27499536	0.6157667648725711	0.9275949
Q06265	1	0.7653966693186965	0.14516789	0.8333333333333334	0.957829848514196	0.9934606844979744	1.0	0.9083859	0.7306318160539287	0.42929327
Q9NQP4	0	0.5062181709765874	0.029428719	0.1363636363636363	0.4513689497864805	0.6947245674648553	0.0	0.031401277	0.6621706071054966	0.028799327
P06870	0	0.0277686877957037	0.0034583912	0.0	0.0898005555207315	0.022146388251682	0.0	0.0033410788	0.1177789353622804	0.0292980479999999
Q5TBB1	1	0.9256048423843168	0.14575922	0.0	0.4399924938406527	0.7945046183121846	1.0	0.8251333000000001	0.9078394435703462	0.38214505
B4DZV5	0	0.2699068316276084	0.033773594	0.0349344978165938	0.1895865185118894	0.2783153678729034	0.0	0.12301344	0.1724681638644531	0.48662782
Q9H1M0	0	0.0154895879138657	0.030315144	0.0666666666666666	0.4110326884807069	0.6594746892154997	0.0	0.0023905039	0.0439637357844133	0.015871653
Q13224	0	0.1700698541416141	0.62618095	0.0	0.2872707193233583	0.1701021577684262	0.0	0.052417874	0.3590657627755544	0.07158228
Q53EP4	1	0.7557107953165095	0.9806152	0.125	0.3456055894324498	0.5655992492529089	1.0	0.0733929	0.7482343552584189	0.99396014
Q99698	0	0.2278867605296661	0.4210911	0.1456953642384106	0.6958128002980533	0.6536991523199879	0.0	0.07180157	0.5420478537802909	0.15332448
Q9BYQ3	0	0.02039161213666	9.332241e-05	0.0	0.0742303334792946	0.0224571573882386	0.0	3.130733e-05	0.0616537386926901	0.008520345
Q05193	1	0.6349425013354296	0.2218897	0.081081081081081	0.352571339249061	0.2620304512665512	1.0	0.29351437	0.9138429665831506	0.22530475
O43283	0	0.383224435148096	0.013624128	0.044	0.3630628162323453	0.4274124106060913	0.0	0.038514942	0.5358124170696498	0.013373872
J3QRB6	0	0.5286523987386171	0.103480525	0.0424242424242424	0.2424520957940782	0.3977065632933965	0.0	0.12857395	0.7455258132499579	0.14305918
Q9UBF8	0	0.2029375917700823	0.10091135	0.12	0.6047862155300742	0.362076158445308	0.0	0.05283913	0.1059046445294434	0.64661443
O43809	1	0.7152728496543135	0.028507436	0.4	0.8815110089757179	0.9851725286419372	1.0	0.0380881729999999	0.6852018918159292	0.041970767
O00295	0	0.3942101374664688	0.049318258	0.1	0.5391964285146518	0.5822575769959161	0.0	0.11218125	0.456491738877386	0.03243672
Q7Z4I7	0	0.6117811797808979	0.18425441	0.0639269406392694	0.1424624263723838	0.1805438011318712	0.0	0.0973010959999999	0.4110612724806441	0.19553393
P13798	1	0.4223639492620097	0.0208165139999999	0.0	0.8530282326820826	0.7740576698795777	1.0	0.15176877	0.3141078324071796	0.36398596
Q5TBC7	0	0.0155062372735619	0.09535156	0.0	0.1734537347504443	0.1282097642387226	0.0	0.074320376	0.0770144929112322	0.09585294
P36543	0	0.7576276931334733	0.030060902	0.0	0.7096334540292459	0.4792505410203109	0.0	0.40213674	0.8534532414956568	0.06433733
Q9UKQ9	0	0.0150854020029963	0.006476624	0.0	0.3871152426821655	0.3587624404033591	0.0	0.0009455383	0.014556553324692	0.0038164062
Q6MZQ0	0	0.0322248785182188	0.03817956	0.1666666666666666	0.7871887305691095	0.900335706914905	0.0	0.010796219	0.0893458488519124	0.06857811
Q9HA26	0	0.2655874263238875	0.6935165	0.0169491525423728	0.1355613455294108	0.1608281119811928	0.0	0.10970855	0.6248123553272531	0.06067603
B2RXF5	0	0.0318830887869055	0.0068404693	0.0089136490250696	0.121660959961246	0.0386796992916062	0.0	0.0136436819999999	0.0785368555862189	0.07846915
Q96S86	0	0.0969606297553761	0.7604167	0.0266666666666666	0.1198947803580431	0.1523067376029023	0.0	0.0013194978	0.1175610890388867	0.15731764
Q8WWV6	0	0.151391064842192	0.00059853983	0.0	0.317350019467753	0.0495393240701113	0.0	0.015172213	0.3106183989284697	0.0048883227
O95789	0	0.1969522366528339	0.0064877532	0.0357142857142857	0.1806981712415484	0.1289871123332804	0.0	0.19766575	0.2118740898561804	0.022895396
O75367	1	0.8142253815003924	0.90137446	0.1025641025641025	0.8573448065816235	0.7719293342240792	1.0	0.2778416999999999	0.9667110335943784	0.27238807
Q9ULE6	0	0.5306139882327207	0.5782172	0.0	0.4114370050049799	0.3935890043329529	0.0	0.46129724	0.345563290623295	0.06133849
P35453	0	0.2659711090413735	0.008983307	0.017391304347826	0.4762021161647435	0.4213063116089283	0.0	0.010242909	0.3657831658780929	0.14591551
O75594	0	0.0581990079915557	0.0031211313	0.0833333333333333	0.332181568312594	0.2376492704693914	0.0	0.008411765	0.0608584704232968	0.14591551
Q8NBQ5	0	0.377479279641059	0.29098034	0.0204081632653061	0.6787783505729452	0.7017803029764118	0.0	0.028405935	0.1132185749994361	0.14591551
P05771	0	0.5826047496244855	0.8261936	0.0244698205546492	0.4633251401937886	0.336582734255863	0.0	0.05410996	0.7489944767119593	0.14505565
Q5JT82	0	0.3617265295340851	0.0063336254	0.009313154831199	0.1075734666794704	0.0641547816803014	0.0	0.032935232	0.1589771158740942	0.14591551
O95447	0	0.4558532737283846	0.084824234	0.0	0.168578131113534	0.2030341790961169	0.0	0.10687819	0.4043897604639385	0.026531473
P11498	1	0.5872839283597463	0.8620099	0.0454545454545454	0.7789039955177643	0.7547990060429142	1.0	0.76554596	0.9310371950946862	0.26925015
A6NI86	0	0.2046414988217683	0.007882858	0.0353982300884955	0.255305986890156	0.3079806690707857	0.0	0.05585742	0.3826138809070545	0.08041895
B7ZBJ6	0	0.1482037229875868	0.010058834	0.1666666666666666	0.1568325291114571	0.2066659410612198	0.0	0.08684933	0.4467674116253891	0.058182262
P36954	1	0.2744026849874371	0.007232866	0.0666666666666666	0.7722743060385548	0.8976383363892734	1.0	0.089917034	0.2989254174921956	0.14591551
H0YHG0	0	0.7372136280897034	0.77428585	0.1578947368421052	0.9782962801508176	0.9870455240712313	0.0	0.69936097	0.856095511778611	0.30282182
Q9NY33	1	0.5374674172507673	0.67800325	0.1111111111111111	0.4461691824450937	0.3146002792406675	1.0	0.5360796999999999	0.5106253959839947	0.9947036
P16591	0	0.7779452586762152	0.04334888	0.0300751879699248	0.4634752943334147	0.4746406269171333	0.0	0.050812095	0.7197701420695959	0.25432128
Q9H5C5	0	0.0526032991848048	0.0070121274	0.0	0.1491366087182941	0.1946939567197273	0.0	0.02329269	0.1867583387378184	0.0076215523
O14880	0	0.0703703059435865	0.4511416	0.0	0.4631007074131826	0.2294814490028791	0.0	0.02825597	0.1148954074025222	0.045575365
Q9BYS1	0	0.0130712241159258	0.00010487498	0.0	0.0558669495740113	0.0468717722123307	0.0	0.00026363134	0.0166927703062575	0.00028117813
P48549	0	0.0277096073353142	0.8124853	0.0	0.3211315733354093	0.1991482234636897	0.0	0.0020068288	0.1246120131791321	0.078809254
Q7Z401	0	0.1664394675361938	0.7726076	0.0	0.4742012522517977	0.1913013809180053	0.0	0.09371522	0.6905022864894775	0.39102086
Q9HD20	1	0.2668412616841835	0.27220535	0.0	0.4824618944878739	0.4214802079918212	1.0	0.037286222	0.3947416830369018	0.7278214
Q7Z406	1	0.2480631988164087	0.8703771999999999	0.1102362204724409	0.8697731461319098	0.8186890695751354	1.0	0.36387274	0.2606903747826372	0.77563375
Q9Y4U1	0	0.2651328730255803	0.021437505	0.1111111111111111	0.1612043007619607	0.08109592796755	0.0	0.22876176	0.199598947476854	0.0351513139999999
Q9UBY0	0	0.0804547586552741	0.017563336	0.0434782608695652	0.136481916783673	0.132233678535705	0.0	0.09355903	0.0845568946651386	0.0440426659999999
Q9UBY9	0	0.1936364544488373	0.14937454	0.1	0.2289178538545005	0.2486710247372368	0.0	0.38764283	0.3063342738944035	0.0358478839999999
P51654	0	0.4620591405913103	0.2160397999999999	0.0625	0.190402338664926	0.121669966890409	0.0	0.0036860108	0.4848555875465471	0.088752046
O60427	0	0.1319790440920624	0.011017171	0.0	0.1063979024846598	0.1847218010976784	0.0	0.23325896	0.1559522101108118	0.122294866
Q9Y6Q5	0	0.4822643143461153	0.6286525	0.0454545454545454	0.2671121873834145	0.2938107203050738	0.0	0.034357756	0.6236462772421582	0.28946555
Q8NDZ6	0	0.0166431165094437	0.004762956	0.0	0.0689274683134723	0.1562256925780561	0.0	0.10560241	0.0443641805415	0.14591551
Q9UJC3	1	0.4840737628209862	0.4405467999999999	0.0816326530612244	0.3362262634461047	0.3303870866226697	1.0	0.03871116	0.5267624846372267	0.7888179
Q8IXW7	1	0.9580758425439568	0.7681356	0.8571428571428571	0.2236160897557677	0.3034364837840009	1.0	0.40384042	0.8306506381762799	0.003917768
Q8IZ52	0	0.1767009982559102	0.08821324	0.0	0.6708283340509364	0.4220884173490661	0.0	0.039312303	0.2927266386581409	0.10516992
P20674	0	0.4073685773641873	0.014519481	0.0	0.5326429328245871	0.4090955130476801	0.0	0.4549967	0.3034973931725428	0.07833257
O76009	0	0.0109851257692814	0.0034390893	0.0277777777777777	0.8679635662527793	0.7667150476591991	0.0	0.006254673	0.0348633231939865	0.007962191
O76003	1	0.923756906064022	0.01038906	0.173076923076923	0.321929458969835	0.2744666717685351	1.0	0.15064397	0.7712432479442023	0.035395652
P55957	0	0.0079290489109626	0.0105446869999999	0.1666666666666666	0.5440413927358145	0.3574057210689457	0.0	0.038944006	0.0714694997342856	0.007404763
O00421	0	0.0066310775101591	0.0138641039999999	0.0	0.0318035473349881	0.0528684720516565	0.0	0.00063067675	0.0406828841028161	0.14591551
Q10472	0	0.2664986733047174	0.6917026	0.0357142857142857	0.5285866026255459	0.4084589701267417	0.0	0.03048569	0.2785689408456315	0.009630182
Q15388	0	0.3918384875047236	0.024273155	0.2222222222222222	0.6622996874936891	0.6973722119917689	0.0	0.13370085	0.5520824593485198	0.09081735
Q6IAW3	0	0.4395609720053176	0.12561247	0.0439330543933054	0.2376342189791343	0.3968589997773442	0.0	0.12504378	0.6898029833381895	0.011864576
Q9P2M1	0	0.7135718802187226	0.1664787	0.0	0.1224244286254298	0.0562357041549797	0.0	0.3003185	0.7896034423075101	0.33839062
P01764	0	0.0366533281047631	0.0038888443	0.0131578947368421	0.1192790181902769	0.1426259051333899	0.0	1.0821299e-05	0.0447372099303599	0.14591551
Q9P2M4	0	0.0470148452133377	0.18773489	0.032258064516129	0.1632230120161975	0.1454275909826591	0.0	0.049296796	0.2657628119480888	0.73104393
V9HWJ5	0	0.2586661961789028	0.017892107	0.1111111111111111	0.1230529092729362	0.1099442642166281	0.0	0.13894594	0.3970756369875647	0.1154499
Q05923	0	0.147760692877565	0.02336397	0.087719298245614	0.2239177850022798	0.1139319827102261	0.0	0.05290672	0.0780734263254872	0.027780937
Q05925	0	0.2900723726777026	0.0182809219999999	0.0087336244541484	0.1488139452486607	0.0680663151236684	0.0	0.009384543	0.3486593906949972	0.0074818134
Q9UKN7	0	0.2072933651527157	0.8058946	0.073170731707317	0.1650077855552087	0.067976798800264	0.0	0.21802947	0.3676755374341604	0.82501996
P23634	0	0.7520709735673266	0.76223207	0.0	0.2220322763438747	0.1111152706572113	0.0	0.05028346	0.8461541279646666	0.5352335
P0C881	0	0.2788620511670216	0.19268318	0.0	0.1404417097166452	0.1844953219436436	0.0	0.013981551	0.6467119474961224	0.70654297
Q99626	0	0.2221513310797113	0.011983232	0.0131004366812227	0.4851162291641935	0.37260318320656	0.0	0.011834085	0.180076427522222	0.018553413
P08397	0	0.2541361866027853	0.45413217	0.1428571428571428	0.5103753689992104	0.3814978273601109	0.0	0.8178613	0.3775168380756605	0.14591551
E7EM64	0	0.4003106055830514	0.0049658157	0.5	0.3157761205162795	0.4810274034145198	0.0	0.092926174	0.3962298946844813	0.15011929
Q9Y5U4	0	0.0250228204154266	0.004110763	0.0	0.4394905504517504	0.4070125127365691	0.0	0.028346956	0.0353607115385904	0.14591551
Q4VAU3	0	0.4823892621527192	0.36413807	0.0122950819672131	0.1305433490516552	0.1404875805958761	0.0	0.0496752259999999	0.4852592619575874	0.021214524
Q8TB22	0	0.2647642262559472	0.0288731079999999	0.1666666666666666	0.3608439039821687	0.1954041979248179	0.0	0.118588984	0.1956145001380132	0.007034055
H3BNT4	1	0.8150581349541406	0.8873235	0.0	0.9475423351368216	0.8987412467716179	1.0	0.6887028000000001	0.6322091879844383	0.4639024999999999
P43694	0	0.3424731706444726	0.018635746	0.04	0.5950439580690382	0.4654916790677594	0.0	0.058602244	0.2868142295665241	0.009559043
P42126	0	0.2336840938018829	0.0492670829999999	0.0769230769230769	0.4035689993834389	0.2356861739798339	0.0	0.2819334	0.2004905566792594	0.070971236
Q8N609	0	0.0116948199836266	0.03677015	0.0769230769230769	0.0172824352086247	0.0105608711933798	0.0	0.009698063	0.0750146216050069	0.092074506
Q14164	0	0.1072388415039065	0.2184062	0.0351966873706004	0.6605587806650909	0.601294373672745	0.0	0.104827166	0.1497193769479262	0.0625375059999999
Q6P0Q8	0	0.1689185911763345	0.41101125	0.0334572490706319	0.4322615997057663	0.4079733082791936	0.0	0.053759187	0.5157640805220386	0.28755537
Q4LDE5	0	0.2281089230997359	0.5739981	0.0145113102859581	0.578948213934341	0.4054402907253939	0.0	0.1222941	0.3884916594052477	0.6067294
P49368	1	0.8344799525200892	0.92786	0.4	0.7591756339472685	0.8555460587514951	1.0	0.55542684	0.7908913674280572	0.98958546
Q96EK2	0	0.096907248147919	0.012472861	0.0909090909090909	0.1567856226137864	0.1693246964251806	0.0	0.051559	0.204381784530532	0.08280035
Q8IUQ4	0	0.1281687070974288	0.0044327844	0.0697674418604651	0.3892473362723703	0.2970590488113707	0.0	0.08465296	0.0909700511111219	0.002631574
Q86YW7	0	0.0274337278645871	0.0012243621	0.125	0.1236041271120851	0.1028376808499539	0.0	0.019573003	0.0789249925634284	0.14591551
Q6ZQN7	0	0.0663956993872991	0.3444359	0.0555555555555555	0.2606154014796074	0.1310553693005293	0.0	0.010976762	0.0431223862456659	0.096855685
