UniprotID	Gene_Name	RBP_flag	protein_len	seqSVM_score	seqDNN_score	PPI_score	PIA_score	seqSVM_seqDNN_score	seqDNNseqSVM_PIA_score
A2RUB6	CCDC66	0	948	0.520295132185651	0.305476	0.745500081858106	0.737532818711706	0.6503900081774154	0.8270579882122926
A2RUC4	TYW5	1	315	0.7971379903686302	0.7593863000000001	0.250558486060086	0.2003696504786523	0.7951693672369377	0.7503086906716381
A2RUG3	XKRY2	0	117	0.011805366329045459	0.004675039000000001	0.4149360364188178	0.6436735119821481	0.3725217471694661	0.6780831052495105
A2RUH7	MYBPHL	0	354	0.5565322900716293	0.054618157	0.08803971827339606	0.06166586341243534	0.6031522952013149	0.523530817467101
A2RUQ5	C17orf102	0	167	0.15138308051779056	0.12969431	0.13612790690724932	0.18546877442111934	0.4883011137715781	0.4947643862317923
A2RUR9	C144A	0	1427	0.3224010730859699	0.08495889	0.17489463419166534	0.2283047037818521	0.5322661555620474	0.5401532485384355
A2RUS2	DEND3	0	1198	0.4500887437015332	0.13586944	0.388403995945201	0.6168567821856247	0.5735869221736645	0.7278941060391422
A2RUT3	TMEM89	0	159	0.019899076876326603	0.01009394	0.1126225966117864	0.11753407601093888	0.384471491592044	0.4076716813548523
A2RUU4	CLPSL1	0	121	0.03227215662537216	0.0004161385	0.033501343075098104	0.04409992898402861	0.3776319084443915	0.3676030389325139
A2VCK2	DCDC2B	0	349	0.4257922108808775	0.11027258	0.12322129918002432	0.09650351339918144	0.5623273069027644	0.506451039041007
A2VDF0	FUOM	0	154	0.29245910802211283	0.041230705	0.485709171851512	0.3909648316648975	0.5117724093678904	0.5926208344656632
A2VDJ0	T131L	1	1609	0.21949564764708326	0.114979275	0.4917621996185694	0.4722986531717576	0.5073117427555256	0.6242700653012541
A2VEC9	SSPO	0	5147	0.2132708198461981	0.008650314000000001	0.14010180729452046	0.17636569832440654	0.4658325872754985	0.4781262201002603
A3KMH1	VWA8	0	1905	0.3627019676488161	0.7885664000000001	0.6107811241643625	0.5753924888310107	0.6713312530227292	0.7537386084905133
A3KN83	SBNO1	0	1393	0.8301051297368404	0.77038795	0.912520128753458	0.92068106029651	0.8161939612771332	0.9704316893751148
A3RJH1	DDX1	1	740	0.9178692831375452	0.95837945	0.3233287688325389	0.5327623086916692	0.93656618934191	0.9355530454948784
A4D0P7	ORC5L	0	435	0.07627001444946091	0.07135689	0.16022190988875948	0.2262116064081454	0.4516090696894629	0.4929858675627823
A4D0Q3	KIAA1218	0	759	0.2956152643641971	0.13441812	0.16543431846761578	0.23427567230462626	0.5315754091124549	0.5413274689417487
A4D0S4	LAMB4	0	1761	0.12210409395075665	0.0052033863	0.4436564895101345	0.2297338646501857	0.4305782966199744	0.4814561119703219
A4D0V7	CPED1	0	1026	0.10007056141602168	0.42114073	0.13372464369982826	0.12807972985229465	0.5529425187137484	0.5117025784268088
A4D104	LOC401307	0	137	0.07629842764345199	0.09767644	0.17686905818334606	0.1910371064222243	0.4576086328797812	0.480430998053663
A4D161	FAM221A	0	298	0.07381887523073384	0.14376150000000001	0.05451017468146789	0.05098308126617985	0.4615186501621281	0.4174196551654245
A4D177	CBX3	0	183	0.8129391897901372	0.7706835	0.7294173966074209	0.8658622193940614	0.8084100683789321	0.9462859411447284
A4D1B5	GSAP	0	854	0.2356213155625867	0.1518257	0.15121707621298233	0.1884250402316167	0.5551350334239019	0.5377326336170816
A4D1E1	Z804B	0	1349	0.04312773711335878	0.8574870000000001	0.2675847445137129	0.3881393534889616	0.6270879320519503	0.6585734276690052
A4D1E9	GTPBP10	1	387	0.7970842815349861	0.8858140999999999	0.8774667673770361	0.9799313303431152	0.8271794937850689	0.9968421053715236
A4D1I1	LOC402287	0	119	0.9070644273494812	0.38562903	0.33340282665541965	0.5422537722383007	0.8370727452186222	0.8634131153594833
A4D1I3	FLJ34048	0	110	0.17793883785171036	0.106526464	0.1290283006378781	0.10906984460324276	0.4936920430797872	0.4651734447683293
A4D1J9	LOC392787	0	306	0.22264952342652605	0.32917917	0.3932227866067626	0.6317024224821507	0.5770970960002029	0.7378882206192391
A4D1L5	UBE2H	0	183	0.4853429104392716	0.10508469	0.20795741474676	0.2230294822546648	0.5804355774962375	0.5674070378035825
A4D1N4	CHCHD3	1	227	0.7011255586330467	0.6524369000000001	0.3233287688325389	0.5327623086916692	0.7409383400905598	0.7784803510319538
A4D1P6	WDR91	1	747	0.7970391682161374	0.66509557	0.6570147871828839	0.6449067891670099	0.7829364267093861	0.8451018671323975
A4D1S0	KLRG2	0	409	0.00570781699944191	0.017606096	0.105601506588726	0.1446713803565686	0.3798648657706374	0.41969157332056495
A4D1S5	RAB19	0	217	0.2939507525087185	0.11528542	0.11325574792652485	0.07542113166927877	0.529145048586458	0.4742905587738158
A4D1T9	PRSS37	0	235	0.1793447210898352	0.048549472999999996	0.09572331476871897	0.03072751565587785	0.4813911190526612	0.4222817810565834
A4D1U4	LCHN	0	455	0.2672474138793971	0.04010153	0.1594861205928622	0.05448836223819342	0.5023797641149823	0.4450980803639796
A4D1W7	INHBA	0	426	0.5203140551301194	0.22464786	0.1099795844156162	0.085688813841864	0.6427595762236783	0.564773258704963
A4D212		0	2394	0.22154720303654896	0.29265115	0.19516487973440488	0.3087064627712552	0.5707866678973577	0.5928772405313257
A4D2B0	MBLAC1	0	266	0.07993088781991729	0.43914843	0.553395797567336	0.7233861425194739	0.5481446388303848	0.7847503658435305
A4D2J0	YKT6	0	198	0.1334052692024155	0.55850196	0.2319993691562559	0.2637541980508661	0.5804453914809647	0.5818632540302786
A4D2J9	CAMK2B	0	666	0.1870716114826047	0.24112463	0.13142800258749204	0.16059112144849755	0.5559369110406	0.5273499171505324
A4D2P6	GRD2I	0	1211	0.15999492215608746	0.099701405	0.09728678369463968	0.09399649476418256	0.4872361797785898	0.4543767995722848
A4FTV9	HIST1H2AK	0	130	0.7488207582889184	0.14699104	0.11821916826876801	0.09602008737375027	0.6949599896058469	0.6162330127406647
A4FU01	MTMR11	0	709	0.16396487190079326	0.44470984	0.22864952845450345	0.2529099780035213	0.5730353091081105	0.5734604425909526
A4FU49	SH3D21	0	640	0.6918327944452404	0.24135406	0.5	0.6613170938024929	0.701648300272578	0.8089072711699549
A4FU63	ILRL2	0	575	0.24789500845777984	0.02690444	0.11867520893082165	0.18625930505222926	0.4894116366983655	0.4957813118171305
A4FU77	U520	1	1887	0.3987326614029099	0.46038613	0.4044243249438475	0.5613421321486862	0.630832083954298	0.7280229893882852
A4FVC0	EIF2C2	1	808	0.950598032182662	0.9018678	0.2059561696373028	0.17065174981400247	0.9220522225554189	0.9012822163065004
A4GXA9	EME2	0	379	0.10771697114806757	0.6004046	0.23942014631496825	0.35022408106557323	0.5796238982272551	0.6116700450591108
A4PIV7	SYT-SSX1	0	488	0.47682709377578497	0.06301105	0.5524367731527302	0.4626490867244643	0.5717907910692601	0.6515305568628521
A4PIV8	SYT-SSX1	0	457	0.510539039383964	0.05613053	0.2868293358087043	0.4817004871604018	0.5849792243697509	0.6664459730433769
A4PIV9	SYT-SSX2	0	488	0.3351905880573387	0.07672153	0.19036255950143727	0.2093115492969393	0.5331470176180658	0.5328128997771264
A4PIW0	SYT-SSX2	0	457	0.2674868106368919	0.08705733	0.9022416228462964	0.8270192990622569	0.5171410997652532	0.8554125847306387
A4QMS7	C5orf49	0	147	0.42414527204072494	0.07003638	0.13124431634225772	0.13691666275618486	0.5562012826662954	0.5178822264841803
A4QPB0	IQGA1	0	1657	0.3027681799172135	0.6750888	0.30791073106677064	0.44799035417868666	0.6354369915120153	0.6831948653110377
A4QPB2	LRP5L	0	252	0.5946744819987102	0.92115766	0.1768719458430014	0.04580396000951188	0.8097019311132307	0.7393639360990882
A4QPH2	PI4KAP2	0	592	0.8299079597532609	0.60047144	0.11234757530357203	0.10620307689332137	0.7992759244066758	0.7362807190995906
A4UGR9	XIRP2	0	3374	0.20047878168279315	0.6358518	0.3876733999365389	0.3570812594891659	0.6088650748388471	0.6342066640750887
A5A3E0	POTEF	0	1075	0.2306476698288052	0.091471024	0.27622992327014817	0.21577345648426005	0.5079251507610824	0.5194049995431393
A5D6W6	FITM1	0	292	0.02478996228587645	0.02773546	0.13372464369982826	0.12807972985229465	0.4022296278329638	0.4198178659176204
A5D8T8	CLEC18A	0	446	0.011105653742902179	0.10847674	0.05957199200962698	0.0710665715936346	0.4229158151192186	0.4019005296020584
A5D8V6	VPS37C	0	355	0.05179086593287845	0.12211572	0.2474763788292229	0.1885670527842125	0.44752330868178347	0.473293825795836
A5D8V7	CCDC151	0	595	0.4283371116975078	0.5240906	0.08542771790625625	0.032250964867888116	0.6429419219967767	0.5458525248969571
A5D8W4	CDH1	0	647	0.3519988964731773	0.89051175	0.15361705380012136	0.21365208574059905	0.7229958737431136	0.6750686125954586
A5D903	PRB1	0	198	0.1348525110588443	0.034295052	0.1011464318484749	0.09426264506873466	0.4580088952100251	0.4370346312791501
A5D917	LOC646938	0	85	0.2283003753142349	0.049661305	0.13899612033290062	0.16576715010947618	0.4964728161079994	0.4916725527509276
A5PKU2	TUSC5	0	177	0.015931356573045858	0.046568822	0.043187155282004376	0.046623902428123434	0.4100995804908196	0.3826305859747314
A5PKW4	PSD1	0	1024	0.7418354751410611	0.35914105	0.13713797297717298	0.07831763261450006	0.7343115227050272	0.6479592728952148
A5PKX9	INADL	0	1181	0.11335832565823688	0.32220495	0.17444626158697912	0.13928845847951998	0.5458804619726693	0.5117142234394372
A5PL33	KRBA1	0	1030	0.03466158739004185	0.07901551	0.1398975935556344	0.09616544472340596	0.4322325047585149	0.42102493098441096
A5PLK6	RGSL	0	1076	0.10878028242400577	0.4804887	0.3435027532995194	0.12363015231716265	0.5636705978962914	0.5174638956173401
A5PLK7	RCC2	1	457	0.7971469146810002	0.9312640999999999	0.7403027166414906	0.7714767296679745	0.8740922291639173	0.9398068331496554
A5PLL7	TMEM189	0	270	0.006538282469437509	0.024308057999999997	0.4884064396266235	0.3657406574147701	0.3870278927550992	0.5240627505837587
A5PLN9	TRAPPC13	0	417	0.27153091605992896	0.15149708	0.0467202681815163	0.025698859074192063	0.5644893370621751	0.4802553099373992
A5X5Y0	HTR3E	0	456	0.09690906788012564	0.16044703	0.0638002862392005	0.06789762125809774	0.5162705694067364	0.4619037605373341
A5YKK5	K0232	0	1395	0.07622394637898107	0.45490164	0.2352470358875959	0.2668802819409219	0.5491750716054284	0.5640466161196642
A5YKK6	CNOT1	1	2376	0.24249269841683976	0.18281105	0.931052289710716	0.9140002195128876	0.5613411307735519	0.9373330808900692
A5YM69	ARHGEF35	0	484	0.061275838208802114	0.045098502	0.7090706668288718	0.5885960800456819	0.4354111758910996	0.661527437009255
A5YM72	CARNS1	0	827	0.5145903523864397	0.041108675	0.36069817104506624	0.15708304415449212	0.5807911251612378	0.5422230067480562
A6BM72	MEG11	0	1044	0.04776829493374817	0.0045915465	0.2980622284161704	0.08965870295915923	0.3944913786541582	0.3991638775077631
A6H8Y1	BDP1	1	2624	0.1500944445164086	0.9389075000000001	0.7400668767734137	0.788853792725413	0.7860258265299367	0.9036608705243362
A6H8Z2	FAM221B	0	402	0.031235318807927424	0.024737196	0.1249472562063842	0.08476426879413736	0.4041031541248031	0.400553644459972
A6NC98	CC88B	0	1476	0.07630242530301141	0.24130358	0.3028306880989906	0.27324089623422104	0.5215728142309634	0.5496536320689889
A6NCE7	MAP1LC3B2	0	125	0.4062136153866159	0.08727685	0.4219773824005105	0.3856900552378051	0.5551243756709026	0.6137111477048931
A6NCF5	KLHL33	0	533	0.0513475110115279	0.06244872	0.3088969132473249	0.16887745376859484	0.4366781785910109	0.4576823995230487
A6NCL7	ANKRD33B	0	494	0.4755564110622097	0.8785811	0.3188376514729712	0.3698856171711263	0.7324002557067802	0.7248445847755585
A6NCQ9	RNF222	0	220	0.0037190024053859773	0.077205695	0.5868335090342418	0.1514512860604848	0.4117092981827725	0.4355212862515846
A6ND36	FAM83G	0	823	0.8197513956405325	0.2685386	0.7661465536706784	0.6617203795430358	0.7756020514346613	0.8476157559403256
A6ND48	OR14I1	0	311	0.004101078286902994	0.0077850437	0.14145309515148013	0.06078483930227936	0.37033044707549295	0.37455568665535255
A6ND91	ASPDH	0	283	0.4834179432000698	0.11923003	0.9617475040587956	0.9201705505930752	0.5812156710033856	0.9416097395947984
A6NDB9	PALM3	0	673	0.3883956672958779	0.15047227	0.7398466789679449	0.6211930335400754	0.5933868106827145	0.7384134820251342
A6NDG6	PGP	0	321	0.5744686062836297	0.22891179	0.5	0.14692899039360166	0.6618932690509339	0.6007360723371319
A6NDR6	MEIS3P1	0	274	0.20370984218755805	0.033916175	0.126866593884498	0.12144404558095155	0.4813359945609329	0.4620416777633399
A6NDS4	TBC1D3B	0	549	0.14310193218241393	0.018222251999999998	0.5514252780740296	0.3738925877434405	0.4498304217606456	0.5549169621592817
A6NDU8	C5orf51	0	294	0.07627597191504508	0.057758387	0.3208874782773237	0.2539940867305809	0.4481756794856641	0.5025385501956915
A6NDV4	TMEM8B	0	472	0.017529282610662257	0.0040034334999999996	0.2607070811412506	0.06314451638159023	0.3755065374769103	0.3779286543175264
A6NE52	WDR97	0	1622	0.39074660438042974	0.734243	0.20185446339797167	0.32252809225528994	0.6673220558427994	0.6595885186596457
A6NE70	BCOR	0	622	0.4384401423889154	0.046380907	0.3002547387680597	0.5	0.5537199968389512	0.6572211006860966
A6NED0	MAAI	0	216	0.2905861034743029	0.05596040000000002	0.11609617334800895	0.09032865914557353	0.5171582568587318	0.4725179886517418
A6NED2	RCCD1	0	376	0.07892191205796517	0.118038855	0.2024226003560428	0.2822224149812273	0.4607671439234665	0.5202901024625463
A6NEK1	ARRDC5	0	342	0.07742694440856872	0.64032596	0.2484739642798702	0.18601816423234585	0.5751710510210843	0.5495182387105793
A6NEM1	GOLGA6L9	0	432	0.1908791499986549	0.45499253	0.2036743793215897	0.07040215950178816	0.5825990463346381	0.5098157551725173
A6NEM2		0	2080	0.2253812446532993	0.4518273	0.3417123331919345	0.5545455741308103	0.5902341134386755	0.7028593438411451
A6NEQ0	RBMY1E	1	496	0.911944606649218	0.8486275	0.5468473540095016	0.6032478661615179	0.8769921817393658	0.907933937847992
A6NER0	TBC1D3F	0	549	0.07735155442905976	0.013210738999999999	0.22029433992466987	0.3389854289119858	0.4197875878410323	0.5211806655605231
A6NEW6	FAM90A16P	0	464	0.14825677723898598	0.12035641	0.16524657719921573	0.2437217592636549	0.4867488331516801	0.5181491113455632
A6NEW6	FAM90A17P	0	464	0.14825677723898598	0.12035641	0.16524657719921573	0.2437217592636549	0.4867488331516801	0.5181491113455632
A6NFD8	HELT	0	242	0.15656172582936398	0.11193981	0.3354835013591798	0.5455865370118278	0.4877243959915133	0.6529573802543991
A6NFI3	ZN316	0	1004	0.14928758306654025	0.047637172	0.7380311229971103	0.7224980599528731	0.4718367640852989	0.7633087822733934
A6NFN3	RBFOX3	1	312	0.9174657898641321	0.96840245	0.5571685489451852	0.5704445233435298	0.9358860824867384	0.9397523542644272
A6NFQ2	TCAF2	0	919	0.6884145993525682	0.10066029	0.08098065991380891	0.07989904904055037	0.6592977500303099	0.5762332422961114
A6NFR6	C5orf60	0	353	0.015574819320214225	0.07920553	0.03642039675755171	0.039255965591965855	0.42086662609877146	0.3839767314279223
A6NFT4	CFAP73	0	308	0.6699342575482199	0.07856671	0.3533571542386017	0.4061645639877143	0.6497688850558251	0.676197697543204
A6NFY4	NEMP2	0	417	0.04156475168593047	0.03926066	0.4697236806807721	0.2903871364339048	0.4203261028870216	0.5009169381557383
A6NFY7	SDHAF1	0	115	0.3736322977526701	0.13960247	0.1453847059159014	0.18448020017157385	0.5511142699045316	0.5341962092203382
A6NG10	WBP2	0	239	0.6655531683745934	0.15477066	0.09373679109154584	0.07735715398711906	0.6829596639040338	0.5958690638929326
A6NGB9	WIPF3	0	483	0.05668500151122785	0.322269	0.19841420334194854	0.2064730922504714	0.5242473841334572	0.5258960129412602
A6NGC4	TLCD2	0	264	0.006478998295388298	0.00798877	0.16127844321511114	0.1650336267815536	0.3724040851443008	0.4275505237353969
A6NGE4	DCAF8L1	0	600	0.12412135451803258	0.5464647	0.28365649859689945	0.4771792180643009	0.5760914345236459	0.6599573255054132
A6NGG8	CB071	0	1288	0.3316203653910682	0.13239698	0.8414857173376019	0.683006421874286	0.5389302728553607	0.7548310237082083
A6NGK3	GAGE10	0	116	0.1261830934302792	0.058413282000000004	0.13044264850203607	0.10483783243582297	0.4678018365535156	0.4470251597055537
A6NGR9	MROH6	0	719	0.5736124986237996	0.29674643	0.2905065666694709	0.33829837869320617	0.6676679163356618	0.6641166789911055
A6NGU5	GGT3P	0	568	0.5918827728483618	0.02239908	0.10190311307980472	0.0984267144974676	0.6025770544445811	0.537504381022669
A6NGZ7		0	249	0.01140240560584654	0.02157286	0.13081243854209226	0.1344843314114127	0.3885566758267607	0.41770884462359137
A6NH52	TVP23A	0	213	0.017964025954056745	0.0068455283	0.1080808258670644	0.09266827592667183	0.379483955725881	0.39424911537557
A6NHC0	CAPN8	0	703	0.5970415110711398	0.43639645	0.312366827678073	0.4082845207813343	0.687264831359456	0.7032219435453058
A6NHG4	DDTL	0	134	0.0603798484057716	0.03226911	0.21662472017454865	0.29051186737962537	0.4255784308618288	0.5038777813502179
A6NHJ4	ZNF860	0	632	0.037632845730626405	0.04693821	0.29757603399757465	0.11073472070104402	0.4233675785135086	0.4210214157601005
A6NHL2	TUBAL3	0	446	0.2366400077328542	0.31241149999999995	0.6247642579181555	0.5639778433057782	0.5773862591011292	0.7029073207763652
A6NHQ2	FBLL1	1	334	0.9519634195231568	0.8987949000000001	0.40576194621899947	0.6406525180099701	0.9230625306400122	0.9420814105815241
A6NHQ4	EPOP	0	379	0.04220638677387081	0.025263282999999997	0.8458159777607278	0.75236359962494	0.4111324206784888	0.7712521670277193
A6NHR9	SMHD1	1	2005	0.4258590303313247	0.6587206	0.9638628466968912	0.976522475389254	0.658584260855041	0.9886801999075959
A6NHT5	HMX3	0	357	0.19797295137117696	0.0119632	0.2529512380447815	0.07461647290461368	0.4638697187958109	0.4316791656269177
A6NHV6	PKMYT1	0	447	0.0075989285848722145	0.0074893665000000005	0.6089083358075769	0.6571418651120468	0.3726470714986879	0.6918297802114697
A6NHX0	CASTOR2	0	329	0.01937662599306506	0.19903919	0.16262727349642134	0.23744751834030275	0.4885365678556221	0.5176075146316346
A6NI15	MSGN1	0	193	0.05346790881982733	0.074864246	0.10689781462842224	0.14160183240160193	0.4407678209550163	0.4481160288271403
A6NI28	ARHGAP42	0	874	0.3564489686629488	0.23914391	0.4103656253523457	0.5189022044461522	0.5961592473932056	0.6894752708131257
A6NI56	CCDC154	0	674	0.07628266922945605	0.31733257	0.3310226305695813	0.44277212640349867	0.5321054800047402	0.6240945822256997
A6NI72	NCF1B	0	391	0.4162061798844841	0.19562611	0.16315889707279033	0.2372781484412867	0.6061388849628466	0.5915586957886428
A6NI79	CCDC69	0	296	0.0070846420439328595	0.1037743	0.7080569344305766	0.7371966813572784	0.4192083721016033	0.7615128582603878
A6NI86	GOLGA6L10	0	522	0.1223189970571238	0.44796779999999997	0.256663309525052	0.29587530007842633	0.5627619013667988	0.5831105793674725
A6NIH7	UNC119B	0	251	0.7428980252542571	0.5265399000000001	0.7194705252401858	0.6071415643026336	0.7458672642156436	0.8100285198455346
A6NIJ9	OR6C70	0	312	0.011828547303220608	0.007747769	0.22915380284910425	0.1061158194254564	0.3764504995829889	0.399851552299925
A6NIM6	SLC15A5	0	579	0.002918199572424393	0.0059928526	0.10881195077070238	0.040750703829996016	0.3670253137105558	0.3631955225517284
A6NIR3	AGAP5	0	686	0.04106464351638794	0.086969554	0.2792947761575559	0.15400249225400306	0.43751839704746265	0.4517057233284185
A6NIV6	LRRIQ4	0	560	0.2830935325997981	0.46455264	0.4350680797167719	0.12320364209707353	0.6049682781172235	0.5483517753013509
A6NIX2	WTIP	0	430	0.08652177273244538	0.07304672	0.32937377248043104	0.451736254252705	0.4562636982303764	0.5922616166452641
